series_id,time,value
WILLLRGCAP,2011-07-08,35879.18
WILLLRGCAP,2011-07-11,35217.81
WILLLRGCAP,2011-07-12,35067.10
WILLLRGCAP,2011-07-13,35184.79
WILLLRGCAP,2011-07-14,34938.58
WILLLRGCAP,2011-07-15,35152.73
WILLLRGCAP,2011-07-18,34857.61
WILLLRGCAP,2011-07-19,35428.36
WILLLRGCAP,2011-07-20,35412.34
WILLLRGCAP,2011-07-21,35885.63
WILLLRGCAP,2011-07-22,35933.43
WILLLRGCAP,2011-07-25,35723.46
WILLLRGCAP,2011-07-26,35572.61
WILLLRGCAP,2011-07-27,34837.32
WILLLRGCAP,2011-07-28,34736.09
WILLLRGCAP,2011-07-29,34520.77
WILLLRGCAP,2011-08-01,34383.28
WILLLRGCAP,2011-08-02,33495.22
WILLLRGCAP,2011-08-03,33676.76
WILLLRGCAP,2011-08-04,32025.01
WILLLRGCAP,2011-08-05,31965.44
WILLLRGCAP,2011-08-08,29800.40
WILLLRGCAP,2011-08-09,31255.05
WILLLRGCAP,2011-08-10,29926.03
WILLLRGCAP,2011-08-11,31322.71
WILLLRGCAP,2011-08-12,31483.61
WILLLRGCAP,2011-08-15,32186.39
WILLLRGCAP,2011-08-16,31866.88
WILLLRGCAP,2011-08-17,31894.61
WILLLRGCAP,2011-08-18,30463.56
WILLLRGCAP,2011-08-19,29996.17
WILLLRGCAP,2011-08-22,29995.05
WILLLRGCAP,2011-08-23,31025.08
WILLLRGCAP,2011-08-24,31432.13
WILLLRGCAP,2011-08-25,30929.92
WILLLRGCAP,2011-08-26,31422.05
WILLLRGCAP,2011-08-29,32333.78
WILLLRGCAP,2011-08-30,32422.56
WILLLRGCAP,2011-08-31,32581.15
WILLLRGCAP,2011-09-01,32193.12
WILLLRGCAP,2011-09-02,31375.91
WILLLRGCAP,2011-09-06,31141.90
WILLLRGCAP,2011-09-07,32057.38
WILLLRGCAP,2011-09-08,31715.61
WILLLRGCAP,2011-09-09,30871.03
WILLLRGCAP,2011-09-12,31082.21
WILLLRGCAP,2011-09-13,31386.22
WILLLRGCAP,2011-09-14,31819.66
WILLLRGCAP,2011-09-15,32360.36
WILLLRGCAP,2011-09-16,32521.17
WILLLRGCAP,2011-09-19,32204.85
WILLLRGCAP,2011-09-20,32126.62
WILLLRGCAP,2011-09-21,31186.05
WILLLRGCAP,2011-09-22,30175.61
WILLLRGCAP,2011-09-23,30365.18
WILLLRGCAP,2011-09-26,31060.02
WILLLRGCAP,2011-09-27,31401.78
WILLLRGCAP,2011-09-28,30742.67
WILLLRGCAP,2011-09-29,30982.92
WILLLRGCAP,2011-09-30,30214.53
WILLLRGCAP,2011-10-03,29320.11
WILLLRGCAP,2011-10-04,30002.88
WILLLRGCAP,2011-10-05,30556.79
WILLLRGCAP,2011-10-06,31134.73
WILLLRGCAP,2011-10-07,30859.89
WILLLRGCAP,2011-10-10,31915.60
WILLLRGCAP,2011-10-11,31927.88
WILLLRGCAP,2011-10-12,32247.61
WILLLRGCAP,2011-10-13,32169.80
WILLLRGCAP,2011-10-14,32731.28
WILLLRGCAP,2011-10-17,32098.36
WILLLRGCAP,2011-10-18,32758.40
WILLLRGCAP,2011-10-19,32340.13
WILLLRGCAP,2011-10-20,32487.29
WILLLRGCAP,2011-10-21,33089.64
WILLLRGCAP,2011-10-24,33549.09
WILLLRGCAP,2011-10-25,32870.82
WILLLRGCAP,2011-10-26,33217.74
WILLLRGCAP,2011-10-27,34356.41
WILLLRGCAP,2011-10-28,34365.82
WILLLRGCAP,2011-10-31,33524.86
WILLLRGCAP,2011-11-01,32578.25
WILLLRGCAP,2011-11-02,33110.40
WILLLRGCAP,2011-11-03,33739.62
WILLLRGCAP,2011-11-04,33549.56
WILLLRGCAP,2011-11-07,33745.24
WILLLRGCAP,2011-11-08,34152.36
WILLLRGCAP,2011-11-09,32896.91
WILLLRGCAP,2011-11-10,33166.93
WILLLRGCAP,2011-11-11,33809.89
WILLLRGCAP,2011-11-14,33499.73
WILLLRGCAP,2011-11-15,33674.69
WILLLRGCAP,2011-11-16,33128.92
WILLLRGCAP,2011-11-17,32575.64
WILLLRGCAP,2011-11-18,32562.09
WILLLRGCAP,2011-11-21,31965.84
WILLLRGCAP,2011-11-22,31837.43
WILLLRGCAP,2011-11-23,31132.47
WILLLRGCAP,2011-11-25,31058.00
WILLLRGCAP,2011-11-28,31967.46
WILLLRGCAP,2011-11-29,32047.95
WILLLRGCAP,2011-11-30,33436.46
WILLLRGCAP,2011-12-01,33370.05
WILLLRGCAP,2011-12-02,33374.02
WILLLRGCAP,2011-12-05,33720.13
WILLLRGCAP,2011-12-06,33745.68
WILLLRGCAP,2011-12-07,33818.93
WILLLRGCAP,2011-12-08,33096.52
WILLLRGCAP,2011-12-09,33658.30
WILLLRGCAP,2011-12-12,33152.58
WILLLRGCAP,2011-12-13,32855.19
WILLLRGCAP,2011-12-14,32478.38
WILLLRGCAP,2011-12-15,32593.74
WILLLRGCAP,2011-12-16,32725.27
WILLLRGCAP,2011-12-19,32330.30
WILLLRGCAP,2011-12-20,33298.15
WILLLRGCAP,2011-12-21,33369.37
WILLLRGCAP,2011-12-22,33658.72
WILLLRGCAP,2011-12-23,33957.58
WILLLRGCAP,2011-12-27,33961.78
WILLLRGCAP,2011-12-28,33534.31
WILLLRGCAP,2011-12-29,33895.53
WILLLRGCAP,2011-12-30,33760.74
WILLLRGCAP,2012-01-03,34275.55
WILLLRGCAP,2012-01-04,34284.43
WILLLRGCAP,2012-01-05,34404.15
WILLLRGCAP,2012-01-06,34336.56
WILLLRGCAP,2012-01-09,34417.90
WILLLRGCAP,2012-01-10,34727.38
WILLLRGCAP,2012-01-11,34751.49
WILLLRGCAP,2012-01-12,34835.29
WILLLRGCAP,2012-01-13,34667.29
WILLLRGCAP,2012-01-17,34786.69
WILLLRGCAP,2012-01-18,35180.41
WILLLRGCAP,2012-01-19,35357.50
WILLLRGCAP,2012-01-20,35381.76
WILLLRGCAP,2012-01-23,35399.29
WILLLRGCAP,2012-01-24,35369.99
WILLLRGCAP,2012-01-25,35695.38
WILLLRGCAP,2012-01-26,35490.06
WILLLRGCAP,2012-01-27,35450.28
WILLLRGCAP,2012-01-30,35357.66
WILLLRGCAP,2012-01-31,35339.17
WILLLRGCAP,2012-02-01,35672.88
WILLLRGCAP,2012-02-02,35718.65
WILLLRGCAP,2012-02-03,36250.14
WILLLRGCAP,2012-02-06,36243.95
WILLLRGCAP,2012-02-07,36315.44
WILLLRGCAP,2012-02-08,36402.91
WILLLRGCAP,2012-02-09,36462.83
WILLLRGCAP,2012-02-10,36202.01
WILLLRGCAP,2012-02-13,36458.23
WILLLRGCAP,2012-02-14,36429.60
WILLLRGCAP,2012-02-15,36252.67
WILLLRGCAP,2012-02-16,36673.30
WILLLRGCAP,2012-02-17,36743.57
WILLLRGCAP,2012-02-21,36754.65
WILLLRGCAP,2012-02-22,36627.21
WILLLRGCAP,2012-02-23,36801.43
WILLLRGCAP,2012-02-24,36870.25
WILLLRGCAP,2012-02-27,36920.57
WILLLRGCAP,2012-02-28,37039.57
WILLLRGCAP,2012-02-29,36869.77
WILLLRGCAP,2012-03-01,37112.67
WILLLRGCAP,2012-03-02,36990.17
WILLLRGCAP,2012-03-05,36842.60
WILLLRGCAP,2012-03-06,36270.09
WILLLRGCAP,2012-03-07,36540.01
WILLLRGCAP,2012-03-08,36901.30
WILLLRGCAP,2012-03-09,37042.05
WILLLRGCAP,2012-03-12,37036.57
WILLLRGCAP,2012-03-13,37718.73
WILLLRGCAP,2012-03-14,37656.91
WILLLRGCAP,2012-03-15,37882.82
WILLLRGCAP,2012-03-16,37923.39
WILLLRGCAP,2012-03-19,38072.14
WILLLRGCAP,2012-03-20,37950.10
WILLLRGCAP,2012-03-21,37883.58
WILLLRGCAP,2012-03-22,37604.96
WILLLRGCAP,2012-03-23,37730.91
WILLLRGCAP,2012-03-26,38248.07
WILLLRGCAP,2012-03-27,38138.20
WILLLRGCAP,2012-03-28,37957.94
WILLLRGCAP,2012-03-29,37899.04
WILLLRGCAP,2012-03-30,38033.26
WILLLRGCAP,2012-04-02,38316.14
WILLLRGCAP,2012-04-03,38188.44
WILLLRGCAP,2012-04-04,37788.44
WILLLRGCAP,2012-04-05,37776.74
WILLLRGCAP,2012-04-09,37350.47
WILLLRGCAP,2012-04-10,36693.04
WILLLRGCAP,2012-04-11,36978.26
WILLLRGCAP,2012-04-12,37493.04
WILLLRGCAP,2012-04-13,37031.58
WILLLRGCAP,2012-04-16,37010.03
WILLLRGCAP,2012-04-17,37575.61
WILLLRGCAP,2012-04-18,37427.94
WILLLRGCAP,2012-04-19,37210.85
WILLLRGCAP,2012-04-20,37251.42
WILLLRGCAP,2012-04-23,36930.99
WILLLRGCAP,2012-04-24,37056.32
WILLLRGCAP,2012-04-25,37576.99
WILLLRGCAP,2012-04-26,37830.08
WILLLRGCAP,2012-04-27,37924.48
WILLLRGCAP,2012-04-30,37776.03
WILLLRGCAP,2012-05-01,37986.24
WILLLRGCAP,2012-05-02,37899.40
WILLLRGCAP,2012-05-03,37595.14
WILLLRGCAP,2012-05-04,36999.06
WILLLRGCAP,2012-05-07,37022.55
WILLLRGCAP,2012-05-08,36874.34
WILLLRGCAP,2012-05-09,36637.28
WILLLRGCAP,2012-05-10,36739.80
WILLLRGCAP,2012-05-11,36628.68
WILLLRGCAP,2012-05-14,36213.20
WILLLRGCAP,2012-05-15,36008.33
WILLLRGCAP,2012-05-16,35859.64
WILLLRGCAP,2012-05-17,35296.11
WILLLRGCAP,2012-05-18,35022.42
WILLLRGCAP,2012-05-21,35594.01
WILLLRGCAP,2012-05-22,35617.01
WILLLRGCAP,2012-05-23,35682.92
WILLLRGCAP,2012-05-24,35736.89
WILLLRGCAP,2012-05-25,35665.00
WILLLRGCAP,2012-05-29,36070.65
WILLLRGCAP,2012-05-30,35552.69
WILLLRGCAP,2012-05-31,35476.40
WILLLRGCAP,2012-06-01,34595.03
WILLLRGCAP,2012-06-04,34577.70
WILLLRGCAP,2012-06-05,34798.30
WILLLRGCAP,2012-06-06,35601.11
WILLLRGCAP,2012-06-07,35579.40
WILLLRGCAP,2012-06-08,35868.49
WILLLRGCAP,2012-06-11,35403.06
WILLLRGCAP,2012-06-12,35808.84
WILLLRGCAP,2012-06-13,35562.05
WILLLRGCAP,2012-06-14,35935.46
WILLLRGCAP,2012-06-15,36301.72
WILLLRGCAP,2012-06-18,36367.59
WILLLRGCAP,2012-06-19,36729.11
WILLLRGCAP,2012-06-20,36672.22
WILLLRGCAP,2012-06-21,35855.30
WILLLRGCAP,2012-06-22,36103.16
WILLLRGCAP,2012-06-25,35523.90
WILLLRGCAP,2012-06-26,35700.44
WILLLRGCAP,2012-06-27,36025.92
WILLLRGCAP,2012-06-28,35955.17
WILLLRGCAP,2012-06-29,36848.52
WILLLRGCAP,2012-07-02,36946.42
WILLLRGCAP,2012-07-03,37198.77
WILLLRGCAP,2012-07-05,37034.30
WILLLRGCAP,2012-07-06,36694.67
WILLLRGCAP,2012-07-09,36628.50
WILLLRGCAP,2012-07-10,36329.36
WILLLRGCAP,2012-07-11,36327.67
WILLLRGCAP,2012-07-12,36149.27
WILLLRGCAP,2012-07-13,36743.37
WILLLRGCAP,2012-07-16,36653.97
WILLLRGCAP,2012-07-17,36923.62
WILLLRGCAP,2012-07-18,37170.36
WILLLRGCAP,2012-07-19,37275.05
WILLLRGCAP,2012-07-20,36901.48
WILLLRGCAP,2012-07-23,36571.94
WILLLRGCAP,2012-07-24,36232.69
WILLLRGCAP,2012-07-25,36224.49
WILLLRGCAP,2012-07-26,36804.26
WILLLRGCAP,2012-07-27,37501.94
WILLLRGCAP,2012-07-30,37481.77
WILLLRGCAP,2012-07-31,37313.91
WILLLRGCAP,2012-08-01,37200.21
WILLLRGCAP,2012-08-02,36929.64
WILLLRGCAP,2012-08-03,37632.00
WILLLRGCAP,2012-08-06,37725.81
WILLLRGCAP,2012-08-07,37923.56
WILLLRGCAP,2012-08-08,37953.17
WILLLRGCAP,2012-08-09,37990.09
WILLLRGCAP,2012-08-10,38075.42
WILLLRGCAP,2012-08-13,38031.85
WILLLRGCAP,2012-08-14,38028.04
WILLLRGCAP,2012-08-15,38096.24
WILLLRGCAP,2012-08-16,38371.13
WILLLRGCAP,2012-08-17,38447.07
WILLLRGCAP,2012-08-20,38446.53
WILLLRGCAP,2012-08-21,38323.08
WILLLRGCAP,2012-08-22,38333.19
WILLLRGCAP,2012-08-23,38032.06
WILLLRGCAP,2012-08-24,38273.29
WILLLRGCAP,2012-08-27,38252.07
WILLLRGCAP,2012-08-28,38234.30
WILLLRGCAP,2012-08-29,38274.40
WILLLRGCAP,2012-08-30,37980.77
WILLLRGCAP,2012-08-31,38175.01
WILLLRGCAP,2012-09-04,38150.61
WILLLRGCAP,2012-09-05,38125.74
WILLLRGCAP,2012-09-06,38909.09
WILLLRGCAP,2012-09-07,39079.99
WILLLRGCAP,2012-09-10,38847.25
WILLLRGCAP,2012-09-11,38966.46
WILLLRGCAP,2012-09-12,39060.57
WILLLRGCAP,2012-09-13,39686.91
WILLLRGCAP,2012-09-14,39863.10
WILLLRGCAP,2012-09-17,39720.84
WILLLRGCAP,2012-09-18,39660.98
WILLLRGCAP,2012-09-19,39712.92
WILLLRGCAP,2012-09-20,39678.43
WILLLRGCAP,2012-09-21,39674.29
WILLLRGCAP,2012-09-24,39580.64
WILLLRGCAP,2012-09-25,39165.08
WILLLRGCAP,2012-09-26,38951.86
WILLLRGCAP,2012-09-27,39328.44
WILLLRGCAP,2012-09-28,39151.78
WILLLRGCAP,2012-10-01,39241.70
WILLLRGCAP,2012-10-02,39286.37
WILLLRGCAP,2012-10-03,39437.05
WILLLRGCAP,2012-10-04,39719.04
WILLLRGCAP,2012-10-05,39721.10
WILLLRGCAP,2012-10-08,39580.84
WILLLRGCAP,2012-10-09,39195.14
WILLLRGCAP,2012-10-10,38955.07
WILLLRGCAP,2012-10-11,38980.74
WILLLRGCAP,2012-10-12,38858.93
WILLLRGCAP,2012-10-15,39167.28
WILLLRGCAP,2012-10-16,39564.52
WILLLRGCAP,2012-10-17,39732.34
WILLLRGCAP,2012-10-18,39649.54
WILLLRGCAP,2012-10-19,39002.73
WILLLRGCAP,2012-10-22,39006.42
WILLLRGCAP,2012-10-23,38459.28
WILLLRGCAP,2012-10-24,38345.51
WILLLRGCAP,2012-10-25,38455.23
WILLLRGCAP,2012-10-26,38419.76
WILLLRGCAP,2012-10-31,38449.59
WILLLRGCAP,2012-11-01,38890.97
WILLLRGCAP,2012-11-02,38523.46
WILLLRGCAP,2012-11-05,38607.97
WILLLRGCAP,2012-11-06,38906.82
WILLLRGCAP,2012-11-07,38026.82
WILLLRGCAP,2012-11-08,37564.20
WILLLRGCAP,2012-11-09,37626.75
WILLLRGCAP,2012-11-12,37625.98
WILLLRGCAP,2012-11-13,37486.17
WILLLRGCAP,2012-11-14,36973.99
WILLLRGCAP,2012-11-15,36911.58
WILLLRGCAP,2012-11-16,37098.58
WILLLRGCAP,2012-11-19,37830.85
WILLLRGCAP,2012-11-20,37864.55
WILLLRGCAP,2012-11-21,37956.76
WILLLRGCAP,2012-11-23,38450.29
WILLLRGCAP,2012-11-26,38375.36
WILLLRGCAP,2012-11-27,38191.75
WILLLRGCAP,2012-11-28,38496.03
WILLLRGCAP,2012-11-29,38669.72
WILLLRGCAP,2012-11-30,38686.71
WILLLRGCAP,2012-12-03,38506.47
WILLLRGCAP,2012-12-04,38435.19
WILLLRGCAP,2012-12-05,38508.44
WILLLRGCAP,2012-12-06,38649.66
WILLLRGCAP,2012-12-07,38764.30
WILLLRGCAP,2012-12-10,38787.64
WILLLRGCAP,2012-12-11,39036.77
WILLLRGCAP,2012-12-12,39059.61
WILLLRGCAP,2012-12-13,38831.67
WILLLRGCAP,2012-12-14,38676.84
WILLLRGCAP,2012-12-17,39119.56
WILLLRGCAP,2012-12-18,39571.54
WILLLRGCAP,2012-12-19,39297.33
WILLLRGCAP,2012-12-20,39522.35
WILLLRGCAP,2012-12-21,39162.20
WILLLRGCAP,2012-12-24,39073.66
WILLLRGCAP,2012-12-26,38876.71
WILLLRGCAP,2012-12-27,38841.84
WILLLRGCAP,2012-12-28,38429.52
WILLLRGCAP,2012-12-31,39073.85
WILLLRGCAP,2013-01-02,40064.41
WILLLRGCAP,2013-01-03,39999.39
WILLLRGCAP,2013-01-04,40200.38
WILLLRGCAP,2013-01-07,40080.87
WILLLRGCAP,2013-01-08,39971.85
WILLLRGCAP,2013-01-09,40092.99
WILLLRGCAP,2013-01-10,40386.09
WILLLRGCAP,2013-01-11,40394.11
WILLLRGCAP,2013-01-14,40360.48
WILLLRGCAP,2013-01-15,40412.54
WILLLRGCAP,2013-01-16,40414.02
WILLLRGCAP,2013-01-17,40637.99
WILLLRGCAP,2013-01-18,40770.88
WILLLRGCAP,2013-01-22,40962.68
WILLLRGCAP,2013-01-23,41021.73
WILLLRGCAP,2013-01-24,41029.22
WILLLRGCAP,2013-01-25,41263.16
WILLLRGCAP,2013-01-28,41190.46
WILLLRGCAP,2013-01-29,41380.52
WILLLRGCAP,2013-01-30,41229.13
WILLLRGCAP,2013-01-31,41144.07
WILLLRGCAP,2013-02-01,41550.97
WILLLRGCAP,2013-02-04,41074.92
WILLLRGCAP,2013-02-05,41502.52
WILLLRGCAP,2013-02-06,41545.34
WILLLRGCAP,2013-02-07,41478.89
WILLLRGCAP,2013-02-08,41712.26
WILLLRGCAP,2013-02-11,41688.24
WILLLRGCAP,2013-02-12,41751.40
WILLLRGCAP,2013-02-13,41791.35
WILLLRGCAP,2013-02-14,41824.86
WILLLRGCAP,2013-02-15,41785.75
WILLLRGCAP,2013-02-19,42089.31
WILLLRGCAP,2013-02-20,41563.85
WILLLRGCAP,2013-02-21,41301.30
WILLLRGCAP,2013-02-22,41670.87
WILLLRGCAP,2013-02-25,40924.20
WILLLRGCAP,2013-02-26,41174.89
WILLLRGCAP,2013-02-27,41706.12
WILLLRGCAP,2013-02-28,41674.53
WILLLRGCAP,2013-03-01,41757.15
WILLLRGCAP,2013-03-04,41950.62
WILLLRGCAP,2013-03-05,42352.17
WILLLRGCAP,2013-03-06,42411.93
WILLLRGCAP,2013-03-07,42505.45
WILLLRGCAP,2013-03-08,42696.15
WILLLRGCAP,2013-03-11,42832.77
WILLLRGCAP,2013-03-12,42730.15
WILLLRGCAP,2013-03-13,42801.83
WILLLRGCAP,2013-03-14,43043.56
WILLLRGCAP,2013-03-15,42977.42
WILLLRGCAP,2013-03-18,42750.99
WILLLRGCAP,2013-03-19,42648.36
WILLLRGCAP,2013-03-20,42938.07
WILLLRGCAP,2013-03-21,42586.86
WILLLRGCAP,2013-03-22,42878.59
WILLLRGCAP,2013-03-25,42733.78
WILLLRGCAP,2013-03-26,43071.54
WILLLRGCAP,2013-03-27,43058.56
WILLLRGCAP,2013-03-28,43234.00
WILLLRGCAP,2013-04-01,43036.77
WILLLRGCAP,2013-04-02,43225.94
WILLLRGCAP,2013-04-03,42764.86
WILLLRGCAP,2013-04-04,42946.39
WILLLRGCAP,2013-04-05,42775.27
WILLLRGCAP,2013-04-08,43060.59
WILLLRGCAP,2013-04-09,43207.10
WILLLRGCAP,2013-04-10,43739.62
WILLLRGCAP,2013-04-11,43896.20
WILLLRGCAP,2013-04-12,43776.35
WILLLRGCAP,2013-04-15,42758.64
WILLLRGCAP,2013-04-16,43376.75
WILLLRGCAP,2013-04-17,42757.88
WILLLRGCAP,2013-04-18,42474.15
WILLLRGCAP,2013-04-19,42869.13
WILLLRGCAP,2013-04-22,43067.87
WILLLRGCAP,2013-04-23,43517.84
WILLLRGCAP,2013-04-24,43528.00
WILLLRGCAP,2013-04-25,43699.72
WILLLRGCAP,2013-04-26,43635.02
WILLLRGCAP,2013-04-29,43944.29
WILLLRGCAP,2013-04-30,44080.89
WILLLRGCAP,2013-05-01,43658.65
WILLLRGCAP,2013-05-02,44064.29
WILLLRGCAP,2013-05-03,44506.20
WILLLRGCAP,2013-05-06,44592.73
WILLLRGCAP,2013-05-07,44834.25
WILLLRGCAP,2013-05-08,45043.13
WILLLRGCAP,2013-05-09,44888.57
WILLLRGCAP,2013-05-10,45086.47
WILLLRGCAP,2013-05-13,45085.94
WILLLRGCAP,2013-05-14,45549.01
WILLLRGCAP,2013-05-15,45793.10
WILLLRGCAP,2013-05-16,45565.80
WILLLRGCAP,2013-05-17,46028.36
WILLLRGCAP,2013-05-20,46002.62
WILLLRGCAP,2013-05-21,46081.19
WILLLRGCAP,2013-05-22,45678.54
WILLLRGCAP,2013-05-23,45546.62
WILLLRGCAP,2013-05-24,45509.35
WILLLRGCAP,2013-05-28,45790.15
WILLLRGCAP,2013-05-29,45467.41
WILLLRGCAP,2013-05-30,45654.80
WILLLRGCAP,2013-05-31,45019.72
WILLLRGCAP,2013-06-03,45264.31
WILLLRGCAP,2013-06-04,45018.16
WILLLRGCAP,2013-06-05,44410.15
WILLLRGCAP,2013-06-06,44801.78
WILLLRGCAP,2013-06-07,45370.49
WILLLRGCAP,2013-06-10,45356.50
WILLLRGCAP,2013-06-11,44897.45
WILLLRGCAP,2013-06-12,44529.38
WILLLRGCAP,2013-06-13,45193.90
WILLLRGCAP,2013-06-14,44945.07
WILLLRGCAP,2013-06-17,45279.82
WILLLRGCAP,2013-06-18,45625.39
WILLLRGCAP,2013-06-19,44995.03
WILLLRGCAP,2013-06-20,43869.88
WILLLRGCAP,2013-06-21,43966.39
WILLLRGCAP,2013-06-24,43434.21
WILLLRGCAP,2013-06-25,43856.49
WILLLRGCAP,2013-06-26,44289.25
WILLLRGCAP,2013-06-27,44589.06
WILLLRGCAP,2013-06-28,44419.17
WILLLRGCAP,2013-07-01,44678.33
WILLLRGCAP,2013-07-02,44661.13
WILLLRGCAP,2013-07-03,44693.93
WILLLRGCAP,2013-07-05,45137.82
WILLLRGCAP,2013-07-08,45379.59
WILLLRGCAP,2013-07-09,45721.02
WILLLRGCAP,2013-07-10,45727.50
WILLLRGCAP,2013-07-11,46358.83
WILLLRGCAP,2013-07-12,46495.29
WILLLRGCAP,2013-07-15,46569.12
WILLLRGCAP,2013-07-16,46390.42
WILLLRGCAP,2013-07-17,46531.76
WILLLRGCAP,2013-07-18,46777.15
WILLLRGCAP,2013-07-19,46837.38
WILLLRGCAP,2013-07-22,46942.76
WILLLRGCAP,2013-07-23,46871.15
WILLLRGCAP,2013-07-24,46689.82
WILLLRGCAP,2013-07-25,46842.12
WILLLRGCAP,2013-07-26,46878.61
WILLLRGCAP,2013-07-29,46716.34
WILLLRGCAP,2013-07-30,46751.85
WILLLRGCAP,2013-07-31,46754.90
WILLLRGCAP,2013-08-01,47357.97
WILLLRGCAP,2013-08-02,47431.50
WILLLRGCAP,2013-08-05,47369.62
WILLLRGCAP,2013-08-06,47084.97
WILLLRGCAP,2013-08-07,46914.36
WILLLRGCAP,2013-08-08,47113.73
WILLLRGCAP,2013-08-09,46969.75
WILLLRGCAP,2013-08-12,46929.64
WILLLRGCAP,2013-08-13,47040.58
WILLLRGCAP,2013-08-14,46808.96
WILLLRGCAP,2013-08-15,46147.37
WILLLRGCAP,2013-08-16,45996.77
WILLLRGCAP,2013-08-19,45723.01
WILLLRGCAP,2013-08-20,45922.45
WILLLRGCAP,2013-08-21,45656.50
WILLLRGCAP,2013-08-22,46050.81
WILLLRGCAP,2013-08-23,46252.12
WILLLRGCAP,2013-08-26,46077.82
WILLLRGCAP,2013-08-27,45339.88
WILLLRGCAP,2013-08-28,45470.35
WILLLRGCAP,2013-08-29,45579.54
WILLLRGCAP,2013-08-30,45421.26
WILLLRGCAP,2013-09-03,45598.23
WILLLRGCAP,2013-09-04,45973.52
WILLLRGCAP,2013-09-05,46032.56
WILLLRGCAP,2013-09-06,46059.89
WILLLRGCAP,2013-09-09,46543.28
WILLLRGCAP,2013-09-10,46888.89
WILLLRGCAP,2013-09-11,47034.67
WILLLRGCAP,2013-09-12,46893.82
WILLLRGCAP,2013-09-13,47014.84
WILLLRGCAP,2013-09-16,47265.28
WILLLRGCAP,2013-09-17,47479.87
WILLLRGCAP,2013-09-18,48049.29
WILLLRGCAP,2013-09-19,47973.61
WILLLRGCAP,2013-09-20,47621.28
WILLLRGCAP,2013-09-23,47403.59
WILLLRGCAP,2013-09-24,47301.58
WILLLRGCAP,2013-09-25,47189.69
WILLLRGCAP,2013-09-26,47376.60
WILLLRGCAP,2013-09-27,47190.28
WILLLRGCAP,2013-09-30,46912.35
WILLLRGCAP,2013-10-01,47315.01
WILLLRGCAP,2013-10-02,47288.87
WILLLRGCAP,2013-10-03,46861.26
WILLLRGCAP,2013-10-04,47193.89
WILLLRGCAP,2013-10-07,46791.93
WILLLRGCAP,2013-10-08,46208.24
WILLLRGCAP,2013-10-09,46223.69
WILLLRGCAP,2013-10-10,47239.51
WILLLRGCAP,2013-10-11,47539.24
WILLLRGCAP,2013-10-14,47729.55
WILLLRGCAP,2013-10-15,47400.03
WILLLRGCAP,2013-10-16,48059.11
WILLLRGCAP,2013-10-17,48394.95
WILLLRGCAP,2013-10-18,48713.83
WILLLRGCAP,2013-10-21,48716.44
WILLLRGCAP,2013-10-22,48981.78
WILLLRGCAP,2013-10-23,48741.75
WILLLRGCAP,2013-10-24,48903.51
WILLLRGCAP,2013-10-25,49104.86
WILLLRGCAP,2013-10-28,49156.70
WILLLRGCAP,2013-10-29,49419.84
WILLLRGCAP,2013-10-30,49170.44
WILLLRGCAP,2013-10-31,48999.03
WILLLRGCAP,2013-11-01,49150.20
WILLLRGCAP,2013-11-04,49327.68
WILLLRGCAP,2013-11-05,49191.54
WILLLRGCAP,2013-11-06,49405.20
WILLLRGCAP,2013-11-07,48733.58
WILLLRGCAP,2013-11-08,49373.18
WILLLRGCAP,2013-11-11,49416.32
WILLLRGCAP,2013-11-12,49310.62
WILLLRGCAP,2013-11-13,49736.85
WILLLRGCAP,2013-11-14,49972.66
WILLLRGCAP,2013-11-15,50181.71
WILLLRGCAP,2013-11-18,49966.20
WILLLRGCAP,2013-11-19,49855.54
WILLLRGCAP,2013-11-20,49674.53
WILLLRGCAP,2013-11-21,50093.22
WILLLRGCAP,2013-11-22,50335.89
WILLLRGCAP,2013-11-25,50264.87
WILLLRGCAP,2013-11-26,50285.95
WILLLRGCAP,2013-11-27,50423.63
WILLLRGCAP,2013-11-29,50382.74
WILLLRGCAP,2013-12-02,50265.03
WILLLRGCAP,2013-12-03,50112.28
WILLLRGCAP,2013-12-04,50075.49
WILLLRGCAP,2013-12-05,49872.28
WILLLRGCAP,2013-12-06,50411.62
WILLLRGCAP,2013-12-09,50510.58
WILLLRGCAP,2013-12-10,50359.29
WILLLRGCAP,2013-12-11,49785.12
WILLLRGCAP,2013-12-12,49625.63
WILLLRGCAP,2013-12-13,49640.68
WILLLRGCAP,2013-12-16,49945.72
WILLLRGCAP,2013-12-17,49804.11
WILLLRGCAP,2013-12-18,50608.64
WILLLRGCAP,2013-12-19,50567.53
WILLLRGCAP,2013-12-20,50826.60
WILLLRGCAP,2013-12-23,51107.18
WILLLRGCAP,2013-12-24,51268.27
WILLLRGCAP,2013-12-26,51504.60
WILLLRGCAP,2013-12-27,51492.44
WILLLRGCAP,2013-12-30,51490.41
WILLLRGCAP,2013-12-31,51705.95
WILLLRGCAP,2014-01-02,51254.41
WILLLRGCAP,2014-01-03,51244.53
WILLLRGCAP,2014-01-06,51118.17
WILLLRGCAP,2014-01-07,51440.82
WILLLRGCAP,2014-01-08,51448.22
WILLLRGCAP,2014-01-09,51463.60
WILLLRGCAP,2014-01-10,51590.78
WILLLRGCAP,2014-01-13,50955.32
WILLLRGCAP,2014-01-14,51509.13
WILLLRGCAP,2014-01-15,51776.74
WILLLRGCAP,2014-01-16,51726.91
