Date, Open, High, Low, Close
11/17/2015,824.09,824.09,824.09,824.09
11/16/2015,813.38,813.38,813.38,813.38
11/13/2015,821.12,821.12,821.12,821.12
11/12/2015,833.74,833.74,833.74,833.74
11/11/2015,833.38,833.38,833.38,833.38
11/10/2015,833.39,833.39,833.39,833.39
11/9/2015,843.57,843.57,843.57,843.57
11/6/2015,852.47,852.47,852.47,852.47
11/5/2015,864.14,864.14,864.14,864.14
11/4/2015,868.16,868.16,868.16,868.16
11/3/2015,860.77,860.77,860.77,860.77
11/2/2015,850.23,850.23,850.23,850.23
10/30/2015,847.84,847.84,847.84,847.84
10/29/2015,846.14,846.14,846.14,846.14
10/28/2015,860.3,860.3,860.3,860.3
10/27/2015,862.71,862.71,862.71,862.71
10/26/2015,867.65,867.65,867.65,867.65
10/23/2015,868.56,868.56,868.56,868.56
10/22/2015,858.17,858.17,858.17,858.17
10/21/2015,859.1,859.1,859.1,859.1
10/20/2015,864.47,864.47,864.47,864.47
10/19/2015,867.25,867.25,867.25,867.25
10/16/2015,865.28,865.28,865.28,865.28
10/15/2015,864.73,864.73,864.73,864.73
10/14/2015,849.4,849.4,849.4,849.4
10/13/2015,854.29,854.29,854.29,854.29
10/12/2015,865.23,865.23,865.23,865.23
10/9/2015,859.32,859.32,859.32,859.32
10/8/2015,848.37,848.37,848.37,848.37
10/7/2015,850.78,850.78,850.78,850.78
10/6/2015,828.68,828.68,828.68,828.68
10/5/2015,821.26,821.26,821.26,821.26
10/2/2015,804.1,804.1,804.1,804.1
10/1/2015,797.61,797.61,797.61,797.61
9/30/2015,792.05,792.05,792.05,792.05
9/29/2015,776.35,776.35,776.35,776.35
9/28/2015,781.57,781.57,781.57,781.57
9/25/2015,789.15,789.15,789.15,789.15
9/24/2015,785.68,785.68,785.68,785.68
9/23/2015,791.79,791.79,791.79,791.79
9/22/2015,808.23,808.23,808.23,808.23
9/21/2015,815.63,815.63,815.63,815.63
9/18/2015,829.86,829.86,829.86,829.86
9/17/2015,827.5,827.5,827.5,827.5
9/16/2015,822.71,822.71,822.71,822.71
9/15/2015,806.78,806.78,806.78,806.78
9/14/2015,807.66,807.66,807.66,807.66
9/11/2015,802.49,802.49,802.49,802.49
9/10/2015,804.16,804.16,804.16,804.16
9/9/2015,809.51,809.51,809.51,809.51
9/8/2015,790.57,790.57,790.57,790.57
9/7/2015,778.18,778.18,778.18,778.18
9/4/2015,788.59,788.59,788.59,788.59
9/3/2015,801.48,801.48,801.48,801.48
9/2/2015,796.68,796.68,796.68,796.68
9/1/2015,801.11,801.11,801.11,801.11
8/31/2015,818.73,818.73,818.73,818.73
8/28/2015,820.25,820.25,820.25,820.25
8/27/2015,813.08,813.08,813.08,813.08
8/26/2015,787.3,787.3,787.3,787.3
8/25/2015,788.54,788.54,788.54,788.54
8/24/2015,771.77,771.77,771.77,771.77
8/21/2015,812.38,812.38,812.38,812.38
8/20/2015,830.28,830.28,830.28,830.28
8/19/2015,840.51,840.51,840.51,840.51
8/18/2015,848.12,848.12,848.12,848.12
8/17/2015,854.71,854.71,854.71,854.71
8/14/2015,863.83,863.83,863.83,863.83
8/13/2015,864.8,864.8,864.8,864.8
8/12/2015,861.71,861.71,861.71,861.71
8/11/2015,878.27,878.27,878.27,878.27
8/10/2015,887.7,887.7,887.7,887.7
8/7/2015,885.07,885.07,885.07,885.07
8/6/2015,884.93,884.93,884.93,884.93
8/5/2015,891.95,891.95,891.95,891.95
8/4/2015,893.11,893.11,893.11,893.11
8/3/2015,890.85,890.85,890.85,890.85
7/31/2015,901.68,901.68,901.68,901.68
7/30/2015,894.07,894.07,894.07,894.07
7/29/2015,900.12,900.12,900.12,900.12
7/28/2015,891.24,891.24,891.24,891.24
7/27/2015,892.6,892.6,892.6,892.6
7/24/2015,910.4,910.4,910.4,910.4
7/23/2015,923.56,923.56,923.56,923.56
7/22/2015,931.14,931.14,931.14,931.14
7/21/2015,939.81,939.81,939.81,939.81
7/20/2015,935.45,935.45,935.45,935.45
7/17/2015,941.68,941.68,941.68,941.68
7/16/2015,941.69,941.69,941.69,941.69
7/15/2015,937.98,937.98,937.98,937.98
7/14/2015,940.83,940.83,940.83,940.83
7/13/2015,943.01,943.01,943.01,943.01
7/10/2015,932.85,932.85,932.85,932.85
7/9/2015,919.78,919.78,919.78,919.78
7/8/2015,904.57,904.57,904.57,904.57
7/7/2015,930.25,930.25,930.25,930.25
7/6/2015,943.44,943.44,943.44,943.44
7/3/2015,964.31,964.31,964.31,964.31
7/2/2015,971.47,971.47,971.47,971.47
7/1/2015,971.91,971.91,971.91,971.91
6/30/2015,972.25,972.25,972.25,972.25
6/29/2015,959.42,959.42,959.42,959.42
6/26/2015,980.63,980.63,980.63,980.63
6/25/2015,988.18,988.18,988.18,988.18
6/24/2015,993.31,993.31,993.31,993.31
6/23/2015,990.67,990.67,990.67,990.67
6/22/2015,987.3,987.3,987.3,987.3
6/19/2015,974.56,974.56,974.56,974.56
6/18/2015,977.61,977.61,977.61,977.61
6/17/2015,969.4,969.4,969.4,969.4
6/16/2015,965.34,965.34,965.34,965.34
6/15/2015,970.51,970.51,970.51,970.51
6/12/2015,979.46,979.46,979.46,979.46
6/11/2015,976.78,976.78,976.78,976.78
6/10/2015,977.85,977.85,977.85,977.85
6/9/2015,971.09,971.09,971.09,971.09
6/8/2015,977.09,977.09,977.09,977.09
6/5/2015,982.14,982.14,982.14,982.14
6/4/2015,988.05,988.05,988.05,988.05
6/3/2015,995.83,995.83,995.83,995.83
6/2/2015,999.87,999.87,999.87,999.87
6/1/2015,1002.93,1002.93,1002.93,1002.93
5/29/2015,1004.22,1004.22,1004.22,1004.22
5/28/2015,1009.52,1009.52,1009.52,1009.52
5/27/2015,1019.09,1019.09,1019.09,1019.09
5/26/2015,1026.45,1026.45,1026.45,1026.45
5/25/2015,1035.33,1035.33,1035.33,1035.33
5/22/2015,1037.62,1037.62,1037.62,1037.62
5/21/2015,1032.7,1032.7,1032.7,1032.7
5/20/2015,1036.1,1036.1,1036.1,1036.1
5/19/2015,1040.89,1040.89,1040.89,1040.89
5/18/2015,1040.95,1040.95,1040.95,1040.95
5/15/2015,1043.4,1043.4,1043.4,1043.4
5/14/2015,1035.8,1035.8,1035.8,1035.8
5/13/2015,1033.88,1033.88,1033.88,1033.88
5/12/2015,1029.03,1029.03,1029.03,1029.03
5/11/2015,1036.02,1036.02,1036.02,1036.02
5/8/2015,1034.94,1034.94,1034.94,1034.94
5/7/2015,1024.91,1024.91,1024.91,1024.91
5/6/2015,1040.44,1040.44,1040.44,1040.44
5/5/2015,1047.93,1047.93,1047.93,1047.93
5/4/2015,1048.2,1048.2,1048.2,1048.2
5/1/2015,1045.99,1045.99,1045.99,1045.99
4/30/2015,1047.78,1047.78,1047.78,1047.78
4/29/2015,1059.51,1059.51,1059.51,1059.51
4/28/2015,1067.01,1067.01,1067.01,1067.01
4/27/2015,1065.62,1065.62,1065.62,1065.62
4/24/2015,1060.5,1060.5,1060.5,1060.5
4/23/2015,1053.91,1053.91,1053.91,1053.91
4/22/2015,1047.61,1047.61,1047.61,1047.61
4/21/2015,1042.21,1042.21,1042.21,1042.21
4/20/2015,1033.77,1033.77,1033.77,1033.77
4/17/2015,1042.68,1042.68,1042.68,1042.68
4/16/2015,1052.25,1052.25,1052.25,1052.25
4/15/2015,1036.87,1036.87,1036.87,1036.87
4/14/2015,1036.77,1036.77,1036.77,1036.77
4/13/2015,1041.46,1041.46,1041.46,1041.46
4/10/2015,1034.59,1034.59,1034.59,1034.59
4/9/2015,1028.63,1028.63,1028.63,1028.63
4/8/2015,1021.05,1021.05,1021.05,1021.05
4/7/2015,1006.26,1006.26,1006.26,1006.26
4/6/2015,1005.86,1005.86,1005.86,1005.86
4/3/2015,994.32,994.32,994.32,994.32
4/2/2015,992.86,992.86,992.86,992.86
4/1/2015,982.93,982.93,982.93,982.93
3/31/2015,974.57,974.57,974.57,974.57
3/30/2015,968.91,968.91,968.91,968.91
3/27/2015,958.11,958.11,958.11,958.11
3/26/2015,962.46,962.46,962.46,962.46
3/25/2015,976.15,976.15,976.15,976.15
3/24/2015,978.25,978.25,978.25,978.25
3/23/2015,975.38,975.38,975.38,975.38
3/20/2015,969.53,969.53,969.53,969.53
3/19/2015,964.97,964.97,964.97,964.97
3/18/2015,956.73,956.73,956.73,956.73
3/17/2015,949.06,949.06,949.06,949.06
3/16/2015,940.57,940.57,940.57,940.57
3/13/2015,939.56,939.56,939.56,939.56
3/12/2015,948.52,948.52,948.52,948.52
3/11/2015,943.03,943.03,943.03,943.03
3/10/2015,943.73,943.73,943.73,943.73
3/9/2015,959.22,959.22,959.22,959.22
3/6/2015,971.23,971.23,971.23,971.23
3/5/2015,974.57,974.57,974.57,974.57
3/4/2015,976.27,976.27,976.27,976.27
3/3/2015,986.2,986.2,986.2,986.2
3/2/2015,988.26,988.26,988.26,988.26
2/27/2015,990.28,990.28,990.28,990.28
2/26/2015,993.82,993.82,993.82,993.82
2/25/2015,992.8,992.8,992.8,992.8
2/24/2015,987.89,987.89,987.89,987.89
2/23/2015,983.47,983.47,983.47,983.47
2/20/2015,984.42,984.42,984.42,984.42
2/19/2015,985.07,985.07,985.07,985.07
2/18/2015,985.01,985.01,985.01,985.01
2/17/2015,983.12,983.12,983.12,983.12
2/16/2015,984.09,984.09,984.09,984.09
2/13/2015,986.65,986.65,986.65,986.65
2/12/2015,971.19,971.19,971.19,971.19
2/11/2015,961.21,961.21,961.21,961.21
2/10/2015,966.83,966.83,966.83,966.83
2/9/2015,972.83,972.83,972.83,972.83
2/6/2015,978.57,978.57,978.57,978.57
2/5/2015,982.21,982.21,982.21,982.21
2/4/2015,980.82,980.82,980.82,980.82
2/3/2015,976.5,976.5,976.5,976.5
2/2/2015,963.8,963.8,963.8,963.8
1/30/2015,961.61,961.61,961.61,961.61
1/29/2015,973.19,973.19,973.19,973.19
1/28/2015,984.65,984.65,984.65,984.65
1/27/2015,989.83,989.83,989.83,989.83
1/26/2015,988.71,988.71,988.71,988.71
1/23/2015,990.89,990.89,990.89,990.89
1/22/2015,983.53,983.53,983.53,983.53
1/21/2015,976.07,976.07,976.07,976.07
1/20/2015,957.28,957.28,957.28,957.28
1/19/2015,952.51,952.51,952.51,952.51
1/16/2015,957.46,957.46,957.46,957.46
1/15/2015,959.97,959.97,959.97,959.97
1/14/2015,955.73,955.73,955.73,955.73
1/13/2015,959.89,959.89,959.89,959.89
1/12/2015,955.53,955.53,955.53,955.53
1/9/2015,961.37,961.37,961.37,961.37
1/8/2015,958.83,958.83,958.83,958.83
1/7/2015,941.18,941.18,941.18,941.18
1/6/2015,934.73,934.73,934.73,934.73
1/5/2015,940.69,940.69,940.69,940.69
1/2/2015,953.72,953.72,953.72,953.72
1/1/2015,956.28,956.28,956.28,956.28
12/31/2014,956.31,956.31,956.31,956.31
12/30/2014,954.58,954.58,954.58,954.58
12/29/2014,958.7,958.7,958.7,958.7
12/26/2014,952.53,952.53,952.53,952.53
12/25/2014,950.61,950.61,950.61,950.61
12/24/2014,951.19,951.19,951.19,951.19
12/23/2014,951.95,951.95,951.95,951.95
12/22/2014,957.57,957.57,957.57,957.57
12/19/2014,944.6,944.6,944.6,944.6
12/18/2014,935.12,935.12,935.12,935.12
12/17/2014,918.15,918.15,918.15,918.15
12/16/2014,909.98,909.98,909.98,909.98
12/15/2014,924.06,924.06,924.06,924.06
12/12/2014,938.41,938.41,938.41,938.41
12/11/2014,946.04,946.04,946.04,946.04
12/10/2014,958.67,958.67,958.67,958.67
12/9/2014,965.41,965.41,965.41,965.41
12/8/2014,976.84,976.84,976.84,976.84
12/5/2014,985.68,985.68,985.68,985.68
12/4/2014,986.91,986.91,986.91,986.91
12/3/2014,985.89,985.89,985.89,985.89
12/2/2014,984.49,984.49,984.49,984.49
12/1/2014,985.08,985.08,985.08,985.08
11/28/2014,1004.72,1004.72,1004.72,1004.72
11/27/2014,1012.62,1012.62,1012.62,1012.62
11/26/2014,1011.97,1011.97,1011.97,1011.97
11/25/2014,1009.1,1009.1,1009.1,1009.1
11/24/2014,1011.23,1011.23,1011.23,1011.23
11/21/2014,1004.35,1004.35,1004.35,1004.35
11/20/2014,990.1,990.1,990.1,990.1
11/19/2014,989.91,989.91,989.91,989.91
11/18/2014,988.66,988.66,988.66,988.66
11/17/2014,985.88,985.88,985.88,985.88
11/14/2014,990.81,990.81,990.81,990.81
11/13/2014,992.72,992.72,992.72,992.72
11/12/2014,996.06,996.06,996.06,996.06
11/11/2014,993.69,993.69,993.69,993.69
11/10/2014,997.66,997.66,997.66,997.66
11/7/2014,987.65,987.65,987.65,987.65
11/6/2014,991.32,991.32,991.32,991.32
11/5/2014,998.44,998.44,998.44,998.44
11/4/2014,1007.11,1007.11,1007.11,1007.11
11/3/2014,1010.37,1010.37,1010.37,1010.37
10/31/2014,1016.07,1016.07,1016.07,1016.07
10/30/2014,1007.54,1007.54,1007.54,1007.54
10/29/2014,1004.88,1004.88,1004.88,1004.88
10/28/2014,992.54,992.54,992.54,992.54
10/27/2014,977.8,977.8,977.8,977.8
10/24/2014,984.38,984.38,984.38,984.38
10/23/2014,981.75,981.75,981.75,981.75
10/22/2014,987.09,987.09,987.09,987.09
10/21/2014,981.78,981.78,981.78,981.78
10/20/2014,981.5,981.5,981.5,981.5
10/17/2014,976.76,976.76,976.76,976.76
10/16/2014,970.65,970.65,970.65,970.65
10/15/2014,982.6,982.6,982.6,982.6
10/14/2014,992.08,992.08,992.08,992.08
10/13/2014,991.49,991.49,991.49,991.49
10/10/2014,989.87,989.87,989.87,989.87
10/9/2014,1008.33,1008.33,1008.33,1008.33
10/8/2014,998.76,998.76,998.76,998.76
10/7/2014,1010.86,1010.86,1010.86,1010.86
10/6/2014,1010.32,1010.32,1010.32,1010.32
10/3/2014,997.27,997.27,997.27,997.27
10/2/2014,992.53,992.53,992.53,992.53
10/1/2014,996.86,996.86,996.86,996.86
9/30/2014,1005.33,1005.33,1005.33,1005.33
9/29/2014,1009.43,1009.43,1009.43,1009.43
9/26/2014,1023.91,1023.91,1023.91,1023.91
9/25/2014,1025.63,1025.63,1025.63,1025.63
9/24/2014,1035.31,1035.31,1035.31,1035.31
9/23/2014,1032.79,1032.79,1032.79,1032.79
9/22/2014,1040.29,1040.29,1040.29,1040.29
9/19/2014,1053.92,1053.92,1053.92,1053.92
9/18/2014,1056.37,1056.37,1056.37,1056.37
9/17/2014,1062.39,1062.39,1062.39,1062.39
9/16/2014,1054.07,1054.07,1054.07,1054.07
9/15/2014,1055.78,1055.78,1055.78,1055.78
9/12/2014,1061.53,1061.53,1061.53,1061.53
9/11/2014,1069.43,1069.43,1069.43,1069.43
9/10/2014,1075.22,1075.22,1075.22,1075.22
9/9/2014,1087.54,1087.54,1087.54,1087.54
9/8/2014,1094.99,1094.99,1094.99,1094.99
9/5/2014,1096.83,1096.83,1096.83,1096.83
9/4/2014,1100.23,1100.23,1100.23,1100.23
9/3/2014,1100.98,1100.98,1100.98,1100.98
9/2/2014,1086.73,1086.73,1086.73,1086.73
9/1/2014,1090.57,1090.57,1090.57,1090.57
8/29/2014,1087.88,1087.88,1087.88,1087.88
8/28/2014,1086.98,1086.98,1086.98,1086.98
8/27/2014,1093.74,1093.74,1093.74,1093.74
8/26/2014,1087.77,1087.77,1087.77,1087.77
8/25/2014,1085.29,1085.29,1085.29,1085.29
8/22/2014,1083.07,1083.07,1083.07,1083.07
8/21/2014,1081.93,1081.93,1081.93,1081.93
8/20/2014,1085.08,1085.08,1085.08,1085.08
8/19/2014,1084.45,1084.45,1084.45,1084.45
8/18/2014,1077.07,1077.07,1077.07,1077.07
8/15/2014,1074.51,1074.51,1074.51,1074.51
8/14/2014,1072.37,1072.37,1072.37,1072.37
8/13/2014,1070.87,1070.87,1070.87,1070.87
8/12/2014,1064.42,1064.42,1064.42,1064.42
8/11/2014,1061.41,1061.41,1061.41,1061.41
8/8/2014,1045.51,1045.51,1045.51,1045.51
8/7/2014,1051.22,1051.22,1051.22,1051.22
8/6/2014,1056.77,1056.77,1056.77,1056.77
8/5/2014,1063.11,1063.11,1063.11,1063.11
8/4/2014,1069.3,1069.3,1069.3,1069.3
8/1/2014,1060.13,1060.13,1060.13,1060.13
7/31/2014,1065.77,1065.77,1065.77,1065.77
7/30/2014,1078.75,1078.75,1078.75,1078.75
7/29/2014,1080.54,1080.54,1080.54,1080.54
7/28/2014,1079.24,1079.24,1079.24,1079.24
7/25/2014,1078.69,1078.69,1078.69,1078.69
7/24/2014,1080.85,1080.85,1080.85,1080.85
7/23/2014,1077.7,1077.7,1077.7,1077.7
7/22/2014,1074.48,1074.48,1074.48,1074.48
7/21/2014,1063.26,1063.26,1063.26,1063.26
7/18/2014,1063.26,1063.26,1063.26,1063.26
7/17/2014,1062.59,1062.59,1062.59,1062.59
7/16/2014,1066.83,1066.83,1066.83,1066.83
7/15/2014,1066.35,1066.35,1066.35,1066.35
7/14/2014,1063.66,1063.66,1063.66,1063.66
7/11/2014,1058.67,1058.67,1058.67,1058.67
7/10/2014,1062.37,1062.37,1062.37,1062.37
7/9/2014,1060.93,1060.93,1060.93,1060.93
7/8/2014,1064.73,1064.73,1064.73,1064.73
7/7/2014,1064.33,1064.33,1064.33,1064.33
7/4/2014,1062.4,1062.4,1062.4,1062.4
7/3/2014,1062.18,1062.18,1062.18,1062.18
7/2/2014,1060.57,1060.57,1060.57,1060.57
7/1/2014,1051.39,1051.39,1051.39,1051.39
6/30/2014,1050.78,1050.78,1050.78,1050.78
6/27/2014,1046.18,1046.18,1046.18,1046.18
6/26/2014,1046.81,1046.81,1046.81,1046.81
6/25/2014,1041.78,1041.78,1041.78,1041.78
6/24/2014,1048.14,1048.14,1048.14,1048.14
6/23/2014,1042.33,1042.33,1042.33,1042.33
6/20/2014,1043.86,1043.86,1043.86,1043.86
6/19/2014,1049.94,1049.94,1049.94,1049.94
6/18/2014,1044.57,1044.57,1044.57,1044.57
6/17/2014,1043.53,1043.53,1043.53,1043.53
6/16/2014,1046.28,1046.28,1046.28,1046.28
6/13/2014,1049.14,1049.14,1049.14,1049.14
6/12/2014,1054.74,1054.74,1054.74,1054.74
6/11/2014,1056.04,1056.04,1056.04,1056.04
6/10/2014,1057.59,1057.59,1057.59,1057.59
6/9/2014,1048.96,1048.96,1048.96,1048.96
6/6/2014,1044.93,1044.93,1044.93,1044.93
6/5/2014,1034.98,1034.98,1034.98,1034.98
6/4/2014,1031.19,1031.19,1031.19,1031.19
6/3/2014,1035.95,1035.95,1035.95,1035.95
6/2/2014,1029.5,1029.5,1029.5,1029.5
5/30/2014,1027.69,1027.69,1027.69,1027.69
5/29/2014,1038.64,1038.64,1038.64,1038.64
5/28/2014,1038.23,1038.23,1038.23,1038.23
5/27/2014,1032.88,1032.88,1032.88,1032.88
5/26/2014,1041.84,1041.84,1041.84,1041.84
5/23/2014,1042.92,1042.92,1042.92,1042.92
5/22/2014,1041.19,1041.19,1041.19,1041.19
5/21/2014,1031.66,1031.66,1031.66,1031.66
5/20/2014,1029.91,1029.91,1029.91,1029.91
5/19/2014,1035.43,1035.43,1035.43,1035.43
5/16/2014,1031.95,1031.95,1031.95,1031.95
5/15/2014,1029.1,1029.1,1029.1,1029.1
5/14/2014,1032.24,1032.24,1032.24,1032.24
5/13/2014,1022.44,1022.44,1022.44,1022.44
5/12/2014,1015.81,1015.81,1015.81,1015.81
5/9/2014,1006.95,1006.95,1006.95,1006.95
5/8/2014,1008.85,1008.85,1008.85,1008.85
5/7/2014,1004.5,1004.5,1004.5,1004.5
5/6/2014,1003.93,1003.93,1003.93,1003.93
5/5/2014,1001.01,1001.01,1001.01,1001.01
5/2/2014,1003.39,1003.39,1003.39,1003.39
5/1/2014,996.01,996.01,996.01,996.01
4/30/2014,995.28,995.28,995.28,995.28
4/29/2014,999.93,999.93,999.93,999.93
4/28/2014,993.12,993.12,993.12,993.12
4/25/2014,993.35,993.35,993.35,993.35
4/24/2014,1004.46,1004.46,1004.46,1004.46
4/23/2014,1003.79,1003.79,1003.79,1003.79
4/22/2014,1008.72,1008.72,1008.72,1008.72
4/21/2014,1010.76,1010.76,1010.76,1010.76
4/18/2014,1011.87,1011.87,1011.87,1011.87
4/17/2014,1009.22,1009.22,1009.22,1009.22
4/16/2014,1002.5,1002.5,1002.5,1002.5
4/15/2014,999.9,999.9,999.9,999.9
4/14/2014,1011.73,1011.73,1011.73,1011.73
4/11/2014,1015.44,1015.44,1015.44,1015.44
4/10/2014,1021.74,1021.74,1021.74,1021.74
4/9/2014,1014.83,1014.83,1014.83,1014.83
4/8/2014,1011.49,1011.49,1011.49,1011.49
4/7/2014,1004.15,1004.15,1004.15,1004.15
4/4/2014,1002.04,1002.04,1002.04,1002.04
4/3/2014,1000.17,1000.17,1000.17,1000.17
4/2/2014,1004.97,1004.97,1004.97,1004.97
4/1/2014,1000.79,1000.79,1000.79,1000.79
3/31/2014,994.65,994.65,994.65,994.65
3/28/2014,984.91,984.91,984.91,984.91
3/27/2014,975.29,975.29,975.29,975.29
3/26/2014,968.23,968.23,968.23,968.23
3/25/2014,958.49,958.49,958.49,958.49
3/24/2014,953.9,953.9,953.9,953.9
3/21/2014,944.96,944.96,944.96,944.96
3/20/2014,940.7,940.7,940.7,940.7
3/19/2014,950.59,950.59,950.59,950.59
3/18/2014,952.48,952.48,952.48,952.48
3/17/2014,943.22,943.22,943.22,943.22
3/14/2014,937.69,937.69,937.69,937.69
3/13/2014,943.19,943.19,943.19,943.19
3/12/2014,944.63,944.63,944.63,944.63
3/11/2014,955.89,955.89,955.89,955.89
3/10/2014,955.02,955.02,955.02,955.02
3/7/2014,966.72,966.72,966.72,966.72
3/6/2014,970.27,970.27,970.27,970.27
3/5/2014,959.18,959.18,959.18,959.18
3/4/2014,956.19,956.19,956.19,956.19
3/3/2014,950.68,950.68,950.68,950.68
2/28/2014,966.42,966.42,966.42,966.42
2/27/2014,963.23,963.23,963.23,963.23
2/26/2014,956.26,956.26,956.26,956.26
2/25/2014,955.54,955.54,955.54,955.54
2/24/2014,958.42,958.42,958.42,958.42
2/21/2014,959.26,959.26,959.26,959.26
2/20/2014,950.62,950.62,950.62,950.62
2/19/2014,959.09,959.09,959.09,959.09
2/18/2014,958.87,958.87,958.87,958.87
2/17/2014,964.29,964.29,964.29,964.29
2/14/2014,957.31,957.31,957.31,957.31
2/13/2014,945.83,945.83,945.83,945.83
2/12/2014,953.3,953.3,953.3,953.3
2/11/2014,944.75,944.75,944.75,944.75
2/10/2014,935.5,935.5,935.5,935.5
2/7/2014,937.3,937.3,937.3,937.3
2/6/2014,929.8,929.8,929.8,929.8
2/5/2014,916.56,916.56,916.56,916.56
2/4/2014,917.74,917.74,917.74,917.74
2/3/2014,926.74,926.74,926.74,926.74
1/31/2014,936.53,936.53,936.53,936.53
1/30/2014,936.37,936.37,936.37,936.37
1/29/2014,936.67,936.67,936.67,936.67
1/28/2014,934.09,934.09,934.09,934.09
1/27/2014,931.64,931.64,931.64,931.64
1/24/2014,949.83,949.83,949.83,949.83
1/23/2014,963.91,963.91,963.91,963.91
1/22/2014,976.4,976.4,976.4,976.4
1/21/2014,970.68,970.68,970.68,970.68
1/20/2014,970.75,970.75,970.75,970.75
1/17/2014,972.2,972.2,972.2,972.2
1/16/2014,974.57,974.57,974.57,974.57
1/15/2014,977.8,977.8,977.8,977.8
1/14/2014,975.28,975.28,975.28,975.28
1/13/2014,977.42,977.42,977.42,977.42
1/10/2014,970.15,970.15,970.15,970.15
1/9/2014,963.11,963.11,963.11,963.11
1/8/2014,973.17,973.17,973.17,973.17
1/7/2014,971.48,971.48,971.48,971.48
1/6/2014,972.42,972.42,972.42,972.42
1/3/2014,979.49,979.49,979.49,979.49
1/2/2014,990.79,990.79,990.79,990.79
1/1/2014,1002.66,1002.66,1002.66,1002.66
12/31/2013,1002.69,1002.69,1002.69,1002.69
12/30/2013,1001.9,1001.9,1001.9,1001.9
12/27/2013,997.56,997.56,997.56,997.56
12/26/2013,993.18,993.18,993.18,993.18
12/25/2013,994.87,994.87,994.87,994.87
12/24/2013,995.35,995.35,995.35,995.35
12/23/2013,992.69,992.69,992.69,992.69
12/20/2013,988.26,988.26,988.26,988.26
12/19/2013,990.65,990.65,990.65,990.65
12/18/2013,992.7,992.7,992.7,992.7
12/17/2013,990.49,990.49,990.49,990.49
12/16/2013,990.4,990.4,990.4,990.4
12/13/2013,990.48,990.48,990.48,990.48
12/12/2013,991.52,991.52,991.52,991.52
12/11/2013,1002.55,1002.55,1002.55,1002.55
12/10/2013,1012.32,1012.32,1012.32,1012.32
12/9/2013,1012.76,1012.76,1012.76,1012.76
12/6/2013,1002.2,1002.2,1002.2,1002.2
12/5/2013,998.45,998.45,998.45,998.45
12/4/2013,995.75,995.75,995.75,995.75
12/3/2013,1002.71,1002.71,1002.71,1002.71
12/2/2013,1013.44,1013.44,1013.44,1013.44
11/29/2013,1018.28,1018.28,1018.28,1018.28
11/28/2013,1012.02,1012.02,1012.02,1012.02
11/27/2013,1008.81,1008.81,1008.81,1008.81
11/26/2013,1005.4,1005.4,1005.4,1005.4
11/25/2013,1010.63,1010.63,1010.63,1010.63
11/22/2013,1009.17,1009.17,1009.17,1009.17
11/21/2013,1004.24,1004.24,1004.24,1004.24
11/20/2013,1019.57,1019.57,1019.57,1019.57
11/19/2013,1024.53,1024.53,1024.53,1024.53
11/18/2013,1025.3,1025.3,1025.3,1025.3
11/15/2013,1005.17,1005.17,1005.17,1005.17
11/14/2013,991.77,991.77,991.77,991.77
11/13/2013,979.88,979.88,979.88,979.88
11/12/2013,991.45,991.45,991.45,991.45
11/11/2013,992.99,992.99,992.99,992.99
11/8/2013,995.3,995.3,995.3,995.3
11/7/2013,1010.19,1010.19,1010.19,1010.19
11/6/2013,1016.19,1016.19,1016.19,1016.19
11/5/2013,1016.3,1016.3,1016.3,1016.3
11/4/2013,1027.06,1027.06,1027.06,1027.06
11/1/2013,1027.87,1027.87,1027.87,1027.87
10/31/2013,1034.42,1034.42,1034.42,1034.42
10/30/2013,1042.75,1042.75,1042.75,1042.75
10/29/2013,1036.76,1036.76,1036.76,1036.76
10/28/2013,1034.38,1034.38,1034.38,1034.38
10/25/2013,1027.27,1027.27,1027.27,1027.27
10/24/2013,1030.82,1030.82,1030.82,1030.82
10/23/2013,1033.47,1033.47,1033.47,1033.47
10/22/2013,1044.66,1044.66,1044.66,1044.66
10/21/2013,1042.66,1042.66,1042.66,1042.66
10/18/2013,1042.06,1042.06,1042.06,1042.06
10/17/2013,1033.97,1033.97,1033.97,1033.97
10/16/2013,1031.27,1031.27,1031.27,1031.27
10/15/2013,1029.85,1029.85,1029.85,1029.85
10/14/2013,1022.65,1022.65,1022.65,1022.65
10/11/2013,1023.21,1023.21,1023.21,1023.21
10/10/2013,1014.05,1014.05,1014.05,1014.05
10/9/2013,1005.69,1005.69,1005.69,1005.69
10/8/2013,1008.89,1008.89,1008.89,1008.89
10/7/2013,1004.66,1004.66,1004.66,1004.66
10/4/2013,1007.92,1007.92,1007.92,1007.92
10/3/2013,1005.25,1005.25,1005.25,1005.25
10/2/2013,997.85,997.85,997.85,997.85
10/1/2013,996.34,996.34,996.34,996.34
9/30/2013,987.46,987.46,987.46,987.46
9/27/2013,999.88,999.88,999.88,999.88
9/26/2013,1003,1003,1003,1003
9/25/2013,1007.55,1007.55,1007.55,1007.55
9/24/2013,1010.56,1010.56,1010.56,1010.56
9/23/2013,1016.3,1016.3,1016.3,1016.3
9/20/2013,1013.17,1013.17,1013.17,1013.17
9/19/2013,1022.54,1022.54,1022.54,1022.54
9/18/2013,1000.99,1000.99,1000.99,1000.99
9/17/2013,1002.44,1002.44,1002.44,1002.44
9/16/2013,1001.76,1001.76,1001.76,1001.76
